site_root,html_file,kind,original_ref,absolute_url,local_file,status,bytes,error
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\email-marketing-mautic-migrare.html,js,https://ionutojica.ro/wp-content/plugins/divi-modules-pro/public/js/swiper-11.1.14.min.js?ver=11.1.14,https://ionutojica.ro/wp-content/plugins/divi-modules-pro/public/js/swiper-11.1.14.min.js?ver=11.1.14,../../assets/js/swiper-11.1.14.min-b142de9d84.js,ok,342407,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\email-marketing-mautic-migrare.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/1c9c4df4de513fc1-custom.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/1c9c4df4de513fc1-custom.js,../../assets/js/1c9c4df4de513fc1-custom.js,ok,3763,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\email-marketing-mautic-migrare.html,js,https://ionutojica.ro/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17,https://ionutojica.ro/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17,../../assets/js/mediaelement-and-player.min-f5472c787c.js,skipped_existing,158005,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\email-marketing-mautic-migrare.html,js,https://ionutojica.ro/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.9.4,https://ionutojica.ro/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.9.4,../../assets/js/mediaelement-migrate.min-cf0506e196.js,skipped_existing,1191,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\email-marketing-mautic-migrare.html,js,https://ionutojica.ro/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.9.4,https://ionutojica.ro/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.9.4,../../assets/js/wp-mediaelement.min-cf0506e196.js,skipped_existing,1107,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/7151e5bd3c882af5-general.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/7151e5bd3c882af5-general.css,../../assets/css/7151e5bd3c882af5-general.css,skipped_existing,5668,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,js,https://ionutojica.ro/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,https://ionutojica.ro/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,../../assets/js/jquery.min-c8a53ae4de.js,skipped_existing,87553,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/99b28895640018f0-header.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/99b28895640018f0-header.js,../../assets/js/99b28895640018f0-header.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,css,https://ionutojica.ro/wp-content/et-cache/130/et-core-unified-tb-4691-deferred-130.min.css?ver=1778355253,https://ionutojica.ro/wp-content/et-cache/130/et-core-unified-tb-4691-deferred-130.min.css?ver=1778355253,../../assets/css/et-core-unified-tb-4691-deferred-130.min-672d490cf3.css,ok,15469,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/82ec3d3c84390a2e-instantpage.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/82ec3d3c84390a2e-instantpage.js,../../assets/js/82ec3d3c84390a2e-instantpage.js,skipped_existing,2977,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/6a358f5f1ef52298-footer.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/6a358f5f1ef52298-footer.js,../../assets/js/6a358f5f1ef52298-footer.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,js,https://ionutojica.ro/wp-content/themes/Divi/js/scripts.min.js?ver=4.27.5,https://ionutojica.ro/wp-content/themes/Divi/js/scripts.min.js?ver=4.27.5,../../assets/js/scripts.min-4a1d1f4553.js,skipped_existing,274461,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/b6a40b8c22e5dd0e-smoothscroll.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/b6a40b8c22e5dd0e-smoothscroll.js,../../assets/js/b6a40b8c22e5dd0e-smoothscroll.js,skipped_existing,5644,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,js,https://ionutojica.ro/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=4.27.5,https://ionutojica.ro/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=4.27.5,../../assets/js/jquery.fitvids-4a1d1f4553.js,skipped_existing,3349,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,js,https://ionutojica.ro/wp-content/plugins/divi-modules-pro/scripts/frontend-bundle.min.js?ver=1.2.9.5,https://ionutojica.ro/wp-content/plugins/divi-modules-pro/scripts/frontend-bundle.min.js?ver=1.2.9.5,../../assets/js/frontend-bundle.min-0b9ad90b74.js,skipped_existing,6155,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\home-contact.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/d71b75b2327258b1-common.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/d71b75b2327258b1-common.js,../../assets/js/d71b75b2327258b1-common.js,skipped_existing,940,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/7151e5bd3c882af5-general.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/7151e5bd3c882af5-general.css,../../assets/css/7151e5bd3c882af5-general.css,skipped_existing,5668,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,js,https://ionutojica.ro/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,https://ionutojica.ro/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,../../assets/js/jquery.min-c8a53ae4de.js,skipped_existing,87553,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/99b28895640018f0-header.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/99b28895640018f0-header.js,../../assets/js/99b28895640018f0-header.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,css,https://ionutojica.ro/wp-content/et-cache/386/et-core-unified-tb-4691-deferred-386.min.css?ver=1778435827,https://ionutojica.ro/wp-content/et-cache/386/et-core-unified-tb-4691-deferred-386.min.css?ver=1778435827,../../assets/css/et-core-unified-tb-4691-deferred-386.min-40da001cfe.css,ok,11014,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/82ec3d3c84390a2e-instantpage.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/82ec3d3c84390a2e-instantpage.js,../../assets/js/82ec3d3c84390a2e-instantpage.js,skipped_existing,2977,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/6a358f5f1ef52298-footer.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/6a358f5f1ef52298-footer.js,../../assets/js/6a358f5f1ef52298-footer.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,js,https://ionutojica.ro/wp-content/themes/Divi/js/scripts.min.js?ver=4.27.5,https://ionutojica.ro/wp-content/themes/Divi/js/scripts.min.js?ver=4.27.5,../../assets/js/scripts.min-4a1d1f4553.js,skipped_existing,274461,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/b6a40b8c22e5dd0e-smoothscroll.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/b6a40b8c22e5dd0e-smoothscroll.js,../../assets/js/b6a40b8c22e5dd0e-smoothscroll.js,skipped_existing,5644,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,js,https://ionutojica.ro/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=4.27.5,https://ionutojica.ro/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=4.27.5,../../assets/js/jquery.fitvids-4a1d1f4553.js,skipped_existing,3349,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,js,https://ionutojica.ro/wp-content/plugins/divi-modules-pro/scripts/frontend-bundle.min.js?ver=1.2.9.5,https://ionutojica.ro/wp-content/plugins/divi-modules-pro/scripts/frontend-bundle.min.js?ver=1.2.9.5,../../assets/js/frontend-bundle.min-0b9ad90b74.js,skipped_existing,6155,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\impressum.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/d71b75b2327258b1-common.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/d71b75b2327258b1-common.js,../../assets/js/d71b75b2327258b1-common.js,skipped_existing,940,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/7151e5bd3c882af5-general.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/7151e5bd3c882af5-general.css,../../assets/css/7151e5bd3c882af5-general.css,skipped_existing,5668,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/83a71e39c92f3196-et-divi-dynamic-4926.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/83a71e39c92f3196-et-divi-dynamic-4926.css,../../assets/css/83a71e39c92f3196-et-divi-dynamic-4926.css,ok,3981,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,js,https://ionutojica.ro/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,https://ionutojica.ro/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,../../assets/js/jquery.min-c8a53ae4de.js,skipped_existing,87553,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/99b28895640018f0-header.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/99b28895640018f0-header.js,../../assets/js/99b28895640018f0-header.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,css,https://ionutojica.ro/wp-content/et-cache/4926/et-core-unified-deferred-4926.min.css?ver=1778435823,https://ionutojica.ro/wp-content/et-cache/4926/et-core-unified-deferred-4926.min.css?ver=1778435823,../../assets/css/et-core-unified-deferred-4926.min-7bae1d65af.css,ok,55820,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/82ec3d3c84390a2e-instantpage.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/82ec3d3c84390a2e-instantpage.js,../../assets/js/82ec3d3c84390a2e-instantpage.js,skipped_existing,2977,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/6a358f5f1ef52298-footer.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/6a358f5f1ef52298-footer.js,../../assets/js/6a358f5f1ef52298-footer.js,skipped_existing,0,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,js,https://ionutojica.ro/wp-content/themes/Divi/js/scripts.min.js?ver=4.27.5,https://ionutojica.ro/wp-content/themes/Divi/js/scripts.min.js?ver=4.27.5,../../assets/js/scripts.min-4a1d1f4553.js,skipped_existing,274461,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/b6a40b8c22e5dd0e-smoothscroll.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/b6a40b8c22e5dd0e-smoothscroll.js,../../assets/js/b6a40b8c22e5dd0e-smoothscroll.js,skipped_existing,5644,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,js,https://ionutojica.ro/wp-content/plugins/divi-modules-pro/scripts/frontend-bundle.min.js?ver=1.2.9.5,https://ionutojica.ro/wp-content/plugins/divi-modules-pro/scripts/frontend-bundle.min.js?ver=1.2.9.5,../../assets/js/frontend-bundle.min-0b9ad90b74.js,skipped_existing,6155,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\platforma-ta-de-cursuri-online.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/d71b75b2327258b1-common.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/d71b75b2327258b1-common.js,../../assets/js/d71b75b2327258b1-common.js,skipped_existing,940,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\politica-de-confidentialitate.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/7151e5bd3c882af5-general.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/7151e5bd3c882af5-general.css,../../assets/css/7151e5bd3c882af5-general.css,skipped_existing,5668,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\politica-de-confidentialitate.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\politica-de-confidentialitate.html,css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/00e22c5ba428f391-style.css,../../assets/css/00e22c5ba428f391-style.css,skipped_existing,161,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\politica-de-confidentialitate.html,js,https://ionutojica.ro/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,https://ionutojica.ro/wp-includes/js/jquery/jquery.min.js?ver=3.7.1,../../assets/js/jquery.min-c8a53ae4de.js,skipped_existing,87553,
D:\Documente\export_sites_to_md_src_package_v6\output\sites\ionutojica-ro\src,html\pages\politica-de-confidentialitate.html,js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/99b28895640018f0-header.js,https://ionutojica.ro/wp-content/cache/speedycache/ionutojica.ro/assets/99b28895640018f0-header.js,../../assets/js/99b28895640018f0-header.js,skipped_existing,0,
